Date,Product,Sales_Qty,Stock_Qty
2022-03-11,Sugar,44,91
2022-03-11,Tea,17,39
2022-03-11,Oil,17,47
2022-03-11,Biscuits,70,164
2022-03-11,Soap,34,89
2022-03-11,Shampoo,26,41
2022-03-12,Rice,54,140
2022-03-12,Wheat,57,143
2022-03-12,Sugar,54,130
2022-03-12,Tea,20,58
2022-03-12,Oil,25,31
2022-03-12,Biscuits,67,102
2022-03-12,Soap,37,65
2022-03-12,Shampoo,30,69
2022-03-13,Rice,66,127
2022-03-13,Wheat,54,89
2022-03-13,Sugar,48,66
2022-03-13,Tea,18,47
2022-03-13,Oil,23,62
2022-03-13,Biscuits,79,192
2022-03-13,Soap,38,77
2022-03-13,Shampoo,28,37
2022-03-14,Rice,48,129
2022-03-14,Wheat,49,84
2022-03-14,Sugar,44,102
2022-03-14,Tea,14,20
2022-03-14,Oil,22,47
2022-03-14,Biscuits,70,120
2022-03-14,Soap,37,70
2022-03-14,Shampoo,31,50
2022-03-15,Rice,55,79
2022-03-15,Wheat,46,118
2022-03-15,Sugar,37,97
2022-03-15,Tea,14,37
2022-03-15,Oil,21,57
2022-03-15,Biscuits,61,117
2022-03-15,Soap,28,67
2022-03-15,Shampoo,24,39
2022-03-16,Rice,55,137
2022-03-16,Wheat,51,120
2022-03-16,Sugar,43,128
2022-03-16,Tea,14,30
2022-03-16,Oil,18,48
2022-03-16,Biscuits,60,162
2022-03-16,Soap,29,74
2022-03-16,Shampoo,28,75
2022-03-17,Rice,65,174
2022-03-17,Wheat,50,146
2022-03-17,Sugar,50,142
2022-03-17,Tea,16,22
2022-03-17,Oil,19,33
2022-03-17,Biscuits,67,102
2022-03-17,Soap,25,71
2022-03-17,Shampoo,26,40
2022-03-18,Rice,42,125
2022-03-18,Wheat,48,124
2022-03-18,Sugar,39,97
2022-03-18,Tea,19,26
2022-03-18,Oil,16,44
2022-03-18,Biscuits,53,81
2022-03-18,Soap,33,58
2022-03-18,Shampoo,26,55
2022-03-19,Rice,60,163
2022-03-19,Wheat,58,171
2022-03-19,Sugar,59,95
2022-03-19,Tea,14,26
2022-03-19,Oil,28,76
2022-03-19,Biscuits,75,145
2022-03-19,Soap,35,61
2022-03-19,Shampoo,25,74
2022-03-20,Rice,64,179
2022-03-20,Wheat,52,128
2022-03-20,Sugar,55,139
2022-03-20,Tea,19,48
2022-03-20,Oil,25,63
2022-03-20,Biscuits,80,105
2022-03-20,Soap,39,60
2022-03-20,Shampoo,31,61
2022-03-21,Rice,55,109
2022-03-21,Wheat,47,112
2022-03-21,Sugar,38,72
2022-03-21,Tea,16,20
2022-03-21,Oil,23,43
2022-03-21,Biscuits,69,143
2022-03-21,Soap,25,52
2022-03-21,Shampoo,28,47
2022-03-22,Rice,53,86
2022-03-22,Wheat,42,105
2022-03-22,Sugar,44,64
2022-03-22,Tea,15,28
2022-03-22,Oil,18,39
2022-03-22,Biscuits,65,155
2022-03-22,Soap,34,66
2022-03-22,Shampoo,23,64
2022-03-23,Rice,52,75
2022-03-23,Wheat,44,61
2022-03-23,Sugar,37,81
2022-03-23,Tea,14,41
2022-03-23,Oil,16,40
2022-03-23,Biscuits,59,119
2022-03-23,Soap,33,63
2022-03-23,Shampoo,26,54
2022-03-24,Rice,47,91
2022-03-24,Wheat,49,129
2022-03-24,Sugar,34,48
2022-03-24,Tea,13,33
2022-03-24,Oil,20,52
2022-03-24,Biscuits,50,148
2022-03-24,Soap,31,80
2022-03-24,Shampoo,22,38
2022-03-25,Rice,47,138
2022-03-25,Wheat,46,58
2022-03-25,Sugar,39,68
2022-03-25,Tea,15,42
2022-03-25,Oil,21,47
2022-03-25,Biscuits,66,94
2022-03-25,Soap,35,69
2022-03-25,Shampoo,27,71
2022-03-26,Rice,59,172
2022-03-26,Wheat,59,156
2022-03-26,Sugar,43,127
2022-03-26,Tea,19,27
2022-03-26,Oil,21,36
2022-03-26,Biscuits,89,239
2022-03-26,Soap,30,66
2022-03-26,Shampoo,28,68
2022-03-27,Rice,59,157
2022-03-27,Wheat,49,121
2022-03-27,Sugar,56,114
2022-03-27,Tea,17,43
2022-03-27,Oil,26,38
2022-03-27,Biscuits,76,161
2022-03-27,Soap,39,103
2022-03-27,Shampoo,27,46
2022-03-28,Rice,44,116
2022-03-28,Wheat,49,70
2022-03-28,Sugar,42,53
2022-03-28,Tea,16,33
2022-03-28,Oil,20,31
2022-03-28,Biscuits,60,129
2022-03-28,Soap,38,60
2022-03-28,Shampoo,31,85
2022-03-29,Rice,55,145
2022-03-29,Wheat,44,116
2022-03-29,Sugar,42,95
2022-03-29,Tea,11,27
2022-03-29,Oil,22,55
2022-03-29,Biscuits,52,145
2022-03-29,Soap,35,59
2022-03-29,Shampoo,26,41
2022-03-30,Rice,52,66
2022-03-30,Wheat,46,127
2022-03-30,Sugar,39,84
2022-03-30,Tea,14,21
2022-03-30,Oil,19,26
2022-03-30,Biscuits,49,79
2022-03-30,Soap,32,76
2022-03-30,Shampoo,26,40
2022-03-31,Rice,56,143
2022-03-31,Wheat,37,56
2022-03-31,Sugar,45,113
2022-03-31,Tea,14,26
2022-03-31,Oil,18,24
2022-03-31,Biscuits,65,161
2022-03-31,Soap,30,74
2022-03-31,Shampoo,25,49
2022-04-01,Rice,46,62
2022-04-01,Wheat,46,136
2022-04-01,Sugar,42,87
2022-04-01,Tea,16,43
2022-04-01,Oil,23,58
2022-04-01,Biscuits,70,148
2022-04-01,Soap,29,75
2022-04-01,Shampoo,26,32
2022-04-02,Rice,57,84
2022-04-02,Wheat,60,169
2022-04-02,Sugar,44,78
2022-04-02,Tea,22,27
2022-04-02,Oil,28,59
2022-04-02,Biscuits,64,145
2022-04-02,Soap,33,44
2022-04-02,Shampoo,33,58
2022-04-03,Rice,66,143
2022-04-03,Wheat,53,145
2022-04-03,Sugar,51,150
2022-04-03,Tea,18,48
2022-04-03,Oil,27,67
2022-04-03,Biscuits,85,190
2022-04-03,Soap,33,45
2022-04-03,Shampoo,30,55
2022-04-04,Rice,50,66
2022-04-04,Wheat,46,111
2022-04-04,Sugar,45,69
2022-04-04,Tea,14,37
2022-04-04,Oil,20,30
2022-04-04,Biscuits,62,117
2022-04-04,Soap,30,62
2022-04-04,Shampoo,27,69
2022-04-05,Rice,50,112
2022-04-05,Wheat,46,75
2022-04-05,Sugar,42,79
2022-04-05,Tea,15,22
2022-04-05,Oil,22,56
2022-04-05,Biscuits,61,93
2022-04-05,Soap,29,74
2022-04-05,Shampoo,24,49
2022-04-06,Rice,53,122
2022-04-06,Wheat,47,116
2022-04-06,Sugar,39,52
2022-04-06,Tea,16,28
2022-04-06,Oil,22,39
2022-04-06,Biscuits,62,93
2022-04-06,Soap,33,58
2022-04-06,Shampoo,25,48
2022-04-07,Rice,52,152
2022-04-07,Wheat,50,120
2022-04-07,Sugar,44,92
2022-04-07,Tea,11,24
2022-04-07,Oil,20,47
2022-04-07,Biscuits,65,114
2022-04-07,Soap,28,76
2022-04-07,Shampoo,27,42
2022-04-08,Rice,56,84
2022-04-08,Wheat,56,146
2022-04-08,Sugar,36,94
2022-04-08,Tea,14,19
2022-04-08,Oil,20,47
2022-04-08,Biscuits,62,152
2022-04-08,Soap,29,74
2022-04-08,Shampoo,28,71
2022-04-09,Rice,61,141
2022-04-09,Wheat,50,80
2022-04-09,Sugar,50,79
2022-04-09,Tea,17,42
2022-04-09,Oil,23,42
2022-04-09,Biscuits,79,224
2022-04-09,Soap,34,94
2022-04-09,Shampoo,28,53
2022-04-10,Rice,66,181
2022-04-10,Wheat,68,141
2022-04-10,Sugar,54,134
2022-04-10,Tea,17,48
2022-04-10,Oil,27,64
2022-04-10,Biscuits,70,142
2022-04-10,Soap,40,59
2022-04-10,Shampoo,30,85
2022-04-11,Rice,57,138
2022-04-11,Wheat,48,99
2022-04-11,Sugar,38,84
2022-04-11,Tea,18,31
2022-04-11,Oil,20,28
2022-04-11,Biscuits,65,135
2022-04-11,Soap,33,93
2022-04-11,Shampoo,30,83
2022-04-12,Rice,61,101
2022-04-12,Wheat,41,53
2022-04-12,Sugar,51,100
2022-04-12,Tea,14,28
2022-04-12,Oil,20,56
2022-04-12,Biscuits,60,133
2022-04-12,Soap,27,80
2022-04-12,Shampoo,27,34
2022-04-13,Rice,50,68
2022-04-13,Wheat,46,93
2022-04-13,Sugar,44,66
2022-04-13,Tea,16,29
2022-04-13,Oil,18,24
2022-04-13,Biscuits,66,155
2022-04-13,Soap,32,79
2022-04-13,Shampoo,24,69
2022-04-14,Rice,53,66
2022-04-14,Wheat,48,108
2022-04-14,Sugar,42,53
2022-04-14,Tea,15,25
2022-04-14,Oil,22,45
2022-04-14,Biscuits,72,141
2022-04-14,Soap,33,97
2022-04-14,Shampoo,23,65
2022-04-15,Rice,49,71
2022-04-15,Wheat,46,134
2022-04-15,Sugar,48,101
2022-04-15,Tea,13,16
2022-04-15,Oil,20,40
2022-04-15,Biscuits,67,113
2022-04-15,Soap,29,61
2022-04-15,Shampoo,27,45
2022-04-16,Rice,50,109
2022-04-16,Wheat,61,138
2022-04-16,Sugar,55,143
2022-04-16,Tea,19,28
2022-04-16,Oil,27,59
2022-04-16,Biscuits,79,129
2022-04-16,Soap,39,77
2022-04-16,Shampoo,33,49
2022-04-17,Rice,68,93
2022-04-17,Wheat,56,164
2022-04-17,Sugar,43,125
2022-04-17,Tea,18,46
2022-04-17,Oil,29,49
2022-04-17,Biscuits,84,186
2022-04-17,Soap,34,68
2022-04-17,Shampoo,30,65
2022-04-18,Rice,55,89
2022-04-18,Wheat,54,157
2022-04-18,Sugar,46,77
2022-04-18,Tea,16,23
2022-04-18,Oil,24,62
2022-04-18,Biscuits,63,161
2022-04-18,Soap,26,52
2022-04-18,Shampoo,27,39
2022-04-19,Rice,57,143
2022-04-19,Wheat,48,65
2022-04-19,Sugar,44,69
2022-04-19,Tea,18,46
2022-04-19,Oil,20,47
2022-04-19,Biscuits,55,104
2022-04-19,Soap,36,98
2022-04-19,Shampoo,28,40
2022-04-20,Rice,52,82
2022-04-20,Wheat,43,68
2022-04-20,Sugar,41,90
2022-04-20,Tea,13,27
2022-04-20,Oil,26,45
2022-04-20,Biscuits,51,111
2022-04-20,Soap,30,70
2022-04-20,Shampoo,30,38
2022-04-21,Rice,49,110
2022-04-21,Wheat,50,86
2022-04-21,Sugar,41,93
2022-04-21,Tea,13,37
2022-04-21,Oil,24,65
2022-04-21,Biscuits,64,113
2022-04-21,Soap,29,72
2022-04-21,Shampoo,27,36
2022-04-22,Rice,47,122
2022-04-22,Wheat,46,84
2022-04-22,Sugar,34,43
2022-04-22,Tea,17,44
2022-04-22,Oil,22,28
2022-04-22,Biscuits,56,68
2022-04-22,Soap,33,47
2022-04-22,Shampoo,25,56
2022-04-23,Rice,64,140
2022-04-23,Wheat,54,148
2022-04-23,Sugar,52,71
2022-04-23,Tea,19,40
2022-04-23,Oil,24,51
2022-04-23,Biscuits,86,147
2022-04-23,Soap,35,92
2022-04-23,Shampoo,38,55
2022-04-24,Rice,69,136
2022-04-24,Wheat,59,115
2022-04-24,Sugar,50,129
2022-04-24,Tea,17,36
2022-04-24,Oil,30,50
2022-04-24,Biscuits,70,191
2022-04-24,Soap,41,96
2022-04-24,Shampoo,24,37
2022-04-25,Rice,49,90
2022-04-25,Wheat,41,76
2022-04-25,Sugar,43,60
2022-04-25,Tea,12,18
2022-04-25,Oil,23,59
2022-04-25,Biscuits,64,130
2022-04-25,Soap,34,89
2022-04-25,Shampoo,28,56
2022-04-26,Rice,59,97
2022-04-26,Wheat,52,112
2022-04-26,Sugar,46,60
2022-04-26,Tea,18,47
2022-04-26,Oil,23,35
2022-04-26,Biscuits,63,101
2022-04-26,Soap,30,64
2022-04-26,Shampoo,21,48
2022-04-27,Rice,50,73
2022-04-27,Wheat,46,123
2022-04-27,Sugar,43,91
2022-04-27,Tea,16,37
2022-04-27,Oil,18,32
2022-04-27,Biscuits,54,106
2022-04-27,Soap,33,71
2022-04-27,Shampoo,26,52
2022-04-28,Rice,58,128
2022-04-28,Wheat,48,139
2022-04-28,Sugar,41,98
2022-04-28,Tea,14,19
2022-04-28,Oil,20,40
2022-04-28,Biscuits,61,84
2022-04-28,Soap,30,82
2022-04-28,Shampoo,26,65
2022-04-29,Rice,50,127
2022-04-29,Wheat,50,148
2022-04-29,Sugar,37,52
2022-04-29,Tea,17,33
2022-04-29,Oil,21,53
2022-04-29,Biscuits,59,106
2022-04-29,Soap,30,69
2022-04-29,Shampoo,26,50
2022-04-30,Rice,52,126
2022-04-30,Wheat,55,148
2022-04-30,Sugar,54,120
2022-04-30,Tea,19,33
2022-04-30,Oil,24,57
2022-04-30,Biscuits,80,225
2022-04-30,Soap,35,76
2022-04-30,Shampoo,32,88
2022-05-01,Rice,61,123
2022-05-01,Wheat,52,139
2022-05-01,Sugar,55,108
2022-05-01,Tea,15,24
2022-05-01,Oil,22,65
2022-05-01,Biscuits,64,78
2022-05-01,Soap,31,69
2022-05-01,Shampoo,28,56
2022-05-02,Rice,53,74
2022-05-02,Wheat,38,45
2022-05-02,Sugar,46,81
2022-05-02,Tea,15,28
2022-05-02,Oil,22,59
2022-05-02,Biscuits,77,151
2022-05-02,Soap,32,64
2022-05-02,Shampoo,28,37
2022-05-03,Rice,56,165
2022-05-03,Wheat,51,129
2022-05-03,Sugar,43,110
2022-05-03,Tea,16,36
2022-05-03,Oil,24,52
2022-05-03,Biscuits,64,133
2022-05-03,Soap,31,85
2022-05-03,Shampoo,22,62
2022-05-04,Rice,54,90
2022-05-04,Wheat,47,139
2022-05-04,Sugar,38,77
2022-05-04,Tea,15,37
2022-05-04,Oil,19,34
2022-05-04,Biscuits,57,168
2022-05-04,Soap,35,62
2022-05-04,Shampoo,31,84
2022-05-05,Rice,42,64
2022-05-05,Wheat,42,68
2022-05-05,Sugar,38,107
2022-05-05,Tea,14,27
2022-05-05,Oil,22,37
2022-05-05,Biscuits,49,94
2022-05-05,Soap,35,75
2022-05-05,Shampoo,29,78
2022-05-06,Rice,55,120
2022-05-06,Wheat,45,77
2022-05-06,Sugar,40,81
2022-05-06,Tea,16,47
2022-05-06,Oil,19,54
2022-05-06,Biscuits,62,122
2022-05-06,Soap,31,78
2022-05-06,Shampoo,27,59
2022-05-07,Rice,51,102
2022-05-07,Wheat,60,94
2022-05-07,Sugar,42,72
2022-05-07,Tea,18,32
2022-05-07,Oil,26,51
2022-05-07,Biscuits,75,188
2022-05-07,Soap,35,97
2022-05-07,Shampoo,27,55
2022-05-08,Rice,50,97
2022-05-08,Wheat,47,57
2022-05-08,Sugar,48,109
2022-05-08,Tea,25,33
2022-05-08,Oil,28,35
2022-05-08,Biscuits,82,118
2022-05-08,Soap,40,69
2022-05-08,Shampoo,33,78
2022-05-09,Rice,57,163
2022-05-09,Wheat,46,111
2022-05-09,Sugar,44,95
2022-05-09,Tea,14,21
2022-05-09,Oil,22,64
2022-05-09,Biscuits,59,118
2022-05-09,Soap,30,51
2022-05-09,Shampoo,23,36
2022-05-10,Rice,54,151
2022-05-10,Wheat,40,63
2022-05-10,Sugar,42,96
2022-05-10,Tea,14,25
2022-05-10,Oil,21,61
2022-05-10,Biscuits,70,192
2022-05-10,Soap,28,41
2022-05-10,Shampoo,27,53
2022-05-11,Rice,48,81
2022-05-11,Wheat,49,113
2022-05-11,Sugar,37,98
2022-05-11,Tea,16,32
2022-05-11,Oil,23,65
2022-05-11,Biscuits,65,143
2022-05-11,Soap,31,43
2022-05-11,Shampoo,24,68
2022-05-12,Rice,58,84
2022-05-12,Wheat,53,145
2022-05-12,Sugar,43,77
2022-05-12,Tea,17,20
2022-05-12,Oil,20,30
2022-05-12,Biscuits,51,119
2022-05-12,Soap,26,62
2022-05-12,Shampoo,24,45
2022-05-13,Rice,50,87
2022-05-13,Wheat,39,84
2022-05-13,Sugar,37,77
2022-05-13,Tea,15,30
2022-05-13,Oil,22,27
2022-05-13,Biscuits,58,169
2022-05-13,Soap,32,80
2022-05-13,Shampoo,24,71
2022-05-14,Rice,64,175
2022-05-14,Wheat,60,76
2022-05-14,Sugar,53,129
2022-05-14,Tea,17,33
2022-05-14,Oil,23,51
2022-05-14,Biscuits,78,229
2022-05-14,Soap,38,81
2022-05-14,Shampoo,23,63
2022-05-15,Rice,66,87
2022-05-15,Wheat,64,78
2022-05-15,Sugar,47,140
2022-05-15,Tea,16,27
2022-05-15,Oil,29,45
2022-05-15,Biscuits,75,135
2022-05-15,Soap,43,80
2022-05-15,Shampoo,32,48
2022-05-16,Rice,41,106
2022-05-16,Wheat,42,75
2022-05-16,Sugar,46,59
2022-05-16,Tea,14,32
2022-05-16,Oil,19,52
2022-05-16,Biscuits,72,195
2022-05-16,Soap,27,78
2022-05-16,Shampoo,21,48
2022-05-17,Rice,55,146
2022-05-17,Wheat,51,130
2022-05-17,Sugar,45,57
2022-05-17,Tea,13,20
2022-05-17,Oil,22,34
2022-05-17,Biscuits,67,110
2022-05-17,Soap,28,73
2022-05-17,Shampoo,24,55
2022-05-18,Rice,48,126
2022-05-18,Wheat,50,83
2022-05-18,Sugar,43,121
2022-05-18,Tea,15,42
2022-05-18,Oil,21,55
2022-05-18,Biscuits,63,119
2022-05-18,Soap,28,46
2022-05-18,Shampoo,26,43
2022-05-19,Rice,50,124
2022-05-19,Wheat,49,125
2022-05-19,Sugar,40,55
2022-05-19,Tea,16,35
2022-05-19,Oil,20,50
2022-05-19,Biscuits,52,105
2022-05-19,Soap,34,78
2022-05-19,Shampoo,24,46
2022-05-20,Rice,56,71
2022-05-20,Wheat,43,96
2022-05-20,Sugar,40,81
2022-05-20,Tea,18,21
2022-05-20,Oil,20,27
2022-05-20,Biscuits,71,179
2022-05-20,Soap,32,84
2022-05-20,Shampoo,23,68
2022-05-21,Rice,69,95
2022-05-21,Wheat,55,114
2022-05-21,Sugar,54,102
2022-05-21,Tea,19,30
2022-05-21,Oil,21,41
2022-05-21,Biscuits,79,182
2022-05-21,Soap,39,78
2022-05-21,Shampoo,33,96
2022-05-22,Rice,65,184
2022-05-22,Wheat,58,153
2022-05-22,Sugar,49,88
2022-05-22,Tea,22,32
2022-05-22,Oil,25,35
2022-05-22,Biscuits,84,163
2022-05-22,Soap,38,72
2022-05-22,Shampoo,31,88
2022-05-23,Rice,53,134
2022-05-23,Wheat,44,78
2022-05-23,Sugar,42,108
2022-05-23,Tea,16,43
2022-05-23,Oil,18,25
2022-05-23,Biscuits,67,137
2022-05-23,Soap,27,40
2022-05-23,Shampoo,24,51
2022-05-24,Rice,54,139
2022-05-24,Wheat,45,134
2022-05-24,Sugar,40,67
2022-05-24,Tea,15,36
2022-05-24,Oil,19,46
2022-05-24,Biscuits,64,155
2022-05-24,Soap,26,44
2022-05-24,Shampoo,24,57
2022-05-25,Rice,49,140
2022-05-25,Wheat,50,85
2022-05-25,Sugar,51,110
2022-05-25,Tea,16,35
2022-05-25,Oil,22,40
2022-05-25,Biscuits,58,101
2022-05-25,Soap,33,95
2022-05-25,Shampoo,25,30
2022-05-26,Rice,52,95
2022-05-26,Wheat,48,87
2022-05-26,Sugar,33,42
2022-05-26,Tea,14,23
2022-05-26,Oil,20,26
2022-05-26,Biscuits,55,121
2022-05-26,Soap,26,66
2022-05-26,Shampoo,24,70
2022-05-27,Rice,63,103
2022-05-27,Wheat,52,134
2022-05-27,Sugar,40,89
2022-05-27,Tea,16,35
2022-05-27,Oil,22,57
2022-05-27,Biscuits,62,84
2022-05-27,Soap,28,69
2022-05-27,Shampoo,24,61
2022-05-28,Rice,59,168
2022-05-28,Wheat,59,161
2022-05-28,Sugar,44,96
2022-05-28,Tea,20,31
2022-05-28,Oil,25,58
2022-05-28,Biscuits,74,183
2022-05-28,Soap,36,92
2022-05-28,Shampoo,32,61
2022-05-29,Rice,47,65
2022-05-29,Wheat,56,113
2022-05-29,Sugar,58,158
2022-05-29,Tea,15,30
2022-05-29,Oil,23,42
2022-05-29,Biscuits,71,132
2022-05-29,Soap,28,46
2022-05-29,Shampoo,33,56
2022-05-30,Rice,49,78
2022-05-30,Wheat,47,123
2022-05-30,Sugar,31,83
2022-05-30,Tea,15,20
2022-05-30,Oil,18,51
2022-05-30,Biscuits,67,132
2022-05-30,Soap,31,59
2022-05-30,Shampoo,28,39
2022-05-31,Rice,65,127
2022-05-31,Wheat,44,91
2022-05-31,Sugar,40,72
2022-05-31,Tea,14,40
2022-05-31,Oil,20,46
2022-05-31,Biscuits,53,143
2022-05-31,Soap,32,67
2022-05-31,Shampoo,25,33
2022-06-01,Rice,55,66
2022-06-01,Wheat,45,118
2022-06-01,Sugar,38,88
2022-06-01,Tea,16,20
2022-06-01,Oil,17,34
2022-06-01,Biscuits,51,104
2022-06-01,Soap,29,36
2022-06-01,Shampoo,29,70
2022-06-02,Rice,55,122
2022-06-02,Wheat,51,88
2022-06-02,Sugar,38,99
2022-06-02,Tea,13,20
2022-06-02,Oil,20,24
2022-06-02,Biscuits,59,119
2022-06-02,Soap,29,48
2022-06-02,Shampoo,27,56
2022-06-03,Rice,44,73
2022-06-03,Wheat,49,139
2022-06-03,Sugar,39,89
2022-06-03,Tea,12,15
2022-06-03,Oil,19,36
2022-06-03,Biscuits,68,201
2022-06-03,Soap,29,83
2022-06-03,Shampoo,28,37
2022-06-04,Rice,64,132
2022-06-04,Wheat,51,132
2022-06-04,Sugar,53,99
2022-06-04,Tea,20,46
2022-06-04,Oil,24,52
2022-06-04,Biscuits,82,170
2022-06-04,Soap,43,65
2022-06-04,Shampoo,32,64
2022-06-05,Rice,63,88
2022-06-05,Wheat,55,156
2022-06-05,Sugar,55,76
2022-06-05,Tea,19,56
2022-06-05,Oil,26,49
2022-06-05,Biscuits,64,133
2022-06-05,Soap,31,45
2022-06-05,Shampoo,35,104
2022-06-06,Rice,46,62
2022-06-06,Wheat,48,74
2022-06-06,Sugar,45,102
2022-06-06,Tea,16,46
2022-06-06,Oil,18,34
2022-06-06,Biscuits,59,154
2022-06-06,Soap,30,81
2022-06-06,Shampoo,27,62
2022-06-07,Rice,59,171
2022-06-07,Wheat,43,76
2022-06-07,Sugar,41,106
2022-06-07,Tea,14,17
2022-06-07,Oil,25,50
2022-06-07,Biscuits,66,184
2022-06-07,Soap,28,67
2022-06-07,Shampoo,23,64
2022-06-08,Rice,45,131
2022-06-08,Wheat,46,99
2022-06-08,Sugar,38,112
2022-06-08,Tea,14,28
2022-06-08,Oil,20,53
2022-06-08,Biscuits,73,194
2022-06-08,Soap,33,90
2022-06-08,Shampoo,26,63
2022-06-09,Rice,52,69
2022-06-09,Wheat,47,124
2022-06-09,Sugar,41,61
2022-06-09,Tea,14,34
2022-06-09,Oil,20,50
2022-06-09,Biscuits,62,79
2022-06-09,Soap,32,71
2022-06-09,Shampoo,27,66
2022-06-10,Rice,42,102
2022-06-10,Wheat,46,130
2022-06-10,Sugar,35,51
2022-06-10,Tea,17,36
2022-06-10,Oil,21,62
2022-06-10,Biscuits,67,92
2022-06-10,Soap,33,85
2022-06-10,Shampoo,27,53
2022-06-11,Rice,78,95
2022-06-11,Wheat,54,146
2022-06-11,Sugar,42,99
2022-06-11,Tea,19,47
2022-06-11,Oil,22,49
2022-06-11,Biscuits,83,191
2022-06-11,Soap,38,51
2022-06-11,Shampoo,30,65
2022-06-12,Rice,66,160
2022-06-12,Wheat,56,120
2022-06-12,Sugar,50,70
2022-06-12,Tea,22,52
2022-06-12,Oil,29,54
2022-06-12,Biscuits,64,81
2022-06-12,Soap,35,44
2022-06-12,Shampoo,31,86
2022-06-13,Rice,64,108
2022-06-13,Wheat,47,77
2022-06-13,Sugar,45,113
2022-06-13,Tea,16,27
2022-06-13,Oil,24,59
2022-06-13,Biscuits,62,168
2022-06-13,Soap,30,78
2022-06-13,Shampoo,30,61
2022-06-14,Rice,51,81
2022-06-14,Wheat,41,121
2022-06-14,Sugar,40,85
2022-06-14,Tea,14,17
2022-06-14,Oil,19,28
2022-06-14,Biscuits,68,119
2022-06-14,Soap,29,76
2022-06-14,Shampoo,24,38
2022-06-15,Rice,46,125
2022-06-15,Wheat,40,98
2022-06-15,Sugar,38,76
2022-06-15,Tea,12,34
2022-06-15,Oil,22,42
2022-06-15,Biscuits,49,62
2022-06-15,Soap,30,74
2022-06-15,Shampoo,25,73
2022-06-16,Rice,56,77
2022-06-16,Wheat,47,106
2022-06-16,Sugar,40,119
2022-06-16,Tea,13,16
2022-06-16,Oil,24,39
2022-06-16,Biscuits,68,172
2022-06-16,Soap,35,52
2022-06-16,Shampoo,24,41
2022-06-17,Rice,51,111
2022-06-17,Wheat,50,90
2022-06-17,Sugar,39,89
2022-06-17,Tea,15,19
2022-06-17,Oil,21,43
2022-06-17,Biscuits,65,96
2022-06-17,Soap,31,53
2022-06-17,Shampoo,20,37
2022-06-18,Rice,62,76
2022-06-18,Wheat,53,64
2022-06-18,Sugar,51,147
2022-06-18,Tea,18,37
2022-06-18,Oil,25,56
2022-06-18,Biscuits,81,232
2022-06-18,Soap,36,64
2022-06-18,Shampoo,33,80
2022-06-19,Rice,58,98
2022-06-19,Wheat,62,120
2022-06-19,Sugar,49,63
2022-06-19,Tea,22,46
2022-06-19,Oil,21,34
2022-06-19,Biscuits,94,193
2022-06-19,Soap,37,55
2022-06-19,Shampoo,31,47
2022-06-20,Rice,47,61
2022-06-20,Wheat,53,145
2022-06-20,Sugar,42,91
2022-06-20,Tea,16,37
2022-06-20,Oil,18,28
2022-06-20,Biscuits,75,117
2022-06-20,Soap,34,76
2022-06-20,Shampoo,29,76
2022-06-21,Rice,58,123
2022-06-21,Wheat,48,124
2022-06-21,Sugar,38,68
2022-06-21,Tea,13,18
2022-06-21,Oil,21,51
2022-06-21,Biscuits,58,120
2022-06-21,Soap,29,45
2022-06-21,Shampoo,29,82
2022-06-22,Rice,50,105
2022-06-22,Wheat,41,54
2022-06-22,Sugar,49,102
2022-06-22,Tea,16,44
2022-06-22,Oil,22,29
2022-06-22,Biscuits,66,122
2022-06-22,Soap,32,71
2022-06-22,Shampoo,27,73
2022-06-23,Rice,54,155
2022-06-23,Wheat,39,70
2022-06-23,Sugar,45,103
2022-06-23,Tea,14,35
2022-06-23,Oil,23,40
2022-06-23,Biscuits,64,97
2022-06-23,Soap,31,43
2022-06-23,Shampoo,22,34
2022-06-24,Rice,46,132
2022-06-24,Wheat,43,117
2022-06-24,Sugar,41,53
2022-06-24,Tea,16,44
2022-06-24,Oil,25,33
2022-06-24,Biscuits,60,154
2022-06-24,Soap,26,66
2022-06-24,Shampoo,27,49
2022-06-25,Rice,63,87
2022-06-25,Wheat,54,73
2022-06-25,Sugar,52,82
2022-06-25,Tea,16,38
2022-06-25,Oil,25,53
2022-06-25,Biscuits,93,116
2022-06-25,Soap,29,58
2022-06-25,Shampoo,33,70
2022-06-26,Rice,72,196
2022-06-26,Wheat,61,85
2022-06-26,Sugar,54,117
2022-06-26,Tea,22,33
2022-06-26,Oil,27,75
2022-06-26,Biscuits,61,93
2022-06-26,Soap,40,110
2022-06-26,Shampoo,25,43
2022-06-27,Rice,55,136
2022-06-27,Wheat,53,143
2022-06-27,Sugar,40,115
2022-06-27,Tea,17,36
2022-06-27,Oil,21,60
2022-06-27,Biscuits,57,113
2022-06-27,Soap,36,48
2022-06-27,Shampoo,26,72
2022-06-28,Rice,51,82
2022-06-28,Wheat,48,139
2022-06-28,Sugar,43,107
2022-06-28,Tea,15,19
2022-06-28,Oil,20,28
2022-06-28,Biscuits,53,76
2022-06-28,Soap,26,59
2022-06-28,Shampoo,24,66
2022-06-29,Rice,43,68
2022-06-29,Wheat,44,65
2022-06-29,Sugar,36,46
2022-06-29,Tea,17,46
2022-06-29,Oil,21,55
2022-06-29,Biscuits,62,180
2022-06-29,Soap,29,82
2022-06-29,Shampoo,25,73
2022-06-30,Rice,50,87
